2015-10-11 23:29 CRITICAL task          Local-Torrents-TV BUG: Unhandled error in plugin include: while scanning for the next token\nfound character '\t' that cannot start any token\n  in "c:\Users\sysfs\flexget\New Config File Flexget\series-following.yml", line 47, column 1
2015-10-11 23:54 INFO     pushbullet    My-TV-Shows-Find-Missing     Body: Fringe - S01E04 - The Arrival\n720p hdtv h264
2015-10-11 23:54 INFO     pushbullet    My-TV-Shows-Find-Missing     Raw Data: {"body": "Fringe - S01E04 - The Arrival\n720p hdtv h264", "type": "note", "title": "[Flexget] My-TV-Shows-Find-Missing"}
2015-10-11 23:54 INFO     pushbullet    My-TV-Shows-Find-Missing Test mode. Pushbullet notification would be:
2015-10-11 23:54 INFO     pushbullet    My-TV-Shows-Find-Missing     API Key: v1edZ4JvgpDDitn2nVFpo2dX5pqOjAGDu8ujxoocab95g
2015-10-11 23:54 INFO     pushbullet    My-TV-Shows-Find-Missing     Type: note
2015-10-11 23:54 INFO     pushbullet    My-TV-Shows-Find-Missing     Title: [Flexget] My-TV-Shows-Find-Missing
2015-10-11 23:54 INFO     pushbullet    My-TV-Shows-Find-Missing     Body: Parks and Recreation - S05E03 - How a Bill Becomes a Law\n720p hdtv h264
2015-10-11 23:54 INFO     pushbullet    My-TV-Shows-Find-Missing     Raw Data: {"body": "Parks and Recreation - S05E03 - How a Bill Becomes a Law\n720p hdtv h264", "type": "note", "title": "[Flexget] My-TV-Shows-Find-Missing"}
2015-10-11 23:55 VERBOSE  archive       My-TV-Shows-Find-Missing Added 245 new entries to archive
2015-10-11 23:55 INFO     task          My-TV-Shows-Find-Missing Rerunning the task in case better resolution can be achieved.
2015-10-11 23:55 VERBOSE  discover      My-TV-Shows-Find-Missing Ignored duplicate title `The Walking Dead S01E05`
2015-10-11 23:55 VERBOSE  discover      My-TV-Shows-Find-Missing Ignored duplicate title `Extant S01E05`
2015-10-11 23:55 VERBOSE  discover      My-TV-Shows-Find-Missing Ignored duplicate title `Parks and Recreation S05E04`
2015-10-11 23:55 VERBOSE  discover      My-TV-Shows-Find-Missing Ignored duplicate title `Pretty Little Liars S05E04`
2015-10-11 23:55 VERBOSE  discover      My-TV-Shows-Find-Missing Ignored duplicate title `The 100 S01E05`
2015-10-11 23:55 VERBOSE  discover      My-TV-Shows-Find-Missing Ignored duplicate title `Under the Dome S01E05`
2015-10-11 23:55 VERBOSE  discover      My-TV-Shows-Find-Missing Ignored duplicate title `House S01E05`
2015-10-11 23:55 VERBOSE  discover      My-TV-Shows-Find-Missing Discovering 10 titles ...
2015-10-11 23:55 VERBOSE  discover      My-TV-Shows-Find-Missing Discover interval of 5 hours not met for 1 entries. Use --discover-now to override.
2015-10-11 23:56 ERROR    task_queue                    Got ctrl-c, shutting down after running task (if any) completes
2015-10-11 23:59 WARNING  trakt_list    Movie-Queue     No data returned from trakt for movies list Movie Queue.
2015-10-11 23:59 WARNING  input_cache   Movie-Queue     Input trakt_list did not return a list, cannot cache.
2015-10-11 23:59 WARNING  discover      My-Movies-1080p Input emit_movie_queue did not return anything
2015-10-11 23:59 INFO     download      Local-Torrents-Movies Downloading: NCIS+Season+1-9+Complete+HDTV (1)
2015-10-11 23:59 ERROR    entry         Local-Torrents-Movies Failed NCIS+Season+1-9+Complete+HDTV (1) (File c:\users\sysfs\appdata\local\temp\tmpck9p4g\993954a232b3b9b22e1a927305042b62 is 0 bytes in size)
2015-10-11 23:59 INFO     download      Local-Torrents-Movies Downloading: NCIS+Season+1-9+Complete+HDTV
2015-10-11 23:59 ERROR    entry         Local-Torrents-Movies Failed NCIS+Season+1-9+Complete+HDTV (File c:\users\sysfs\appdata\local\temp\tmpxhipjx\a4a3eb3382bcb8667b7bf0c94e2a913a is 0 bytes in size)
2015-10-11 23:59 INFO     download      Local-Torrents-Movies Downloading: NCIS.S11.720p.HDTV.X264-DIMENSION-No.Rars
2015-10-11 23:59 INFO     download      Local-Torrents-Movies Downloading: Scorpion.-.Season.01 (1)
2015-10-11 23:59 INFO     download      Local-Torrents-Movies Downloading: Scorpion.-.Season.01
2015-10-11 23:59 INFO     download      Local-Torrents-Movies Downloading: Season+12
2015-10-11 23:59 INFO     download      Local-Torrents-Movies Downloading: Season.5
2015-10-11 23:59 INFO     download      Local-Torrents-Movies Downloading: The+Following+Season+3+HDTV.XviD%5BPawulon%5D
2015-10-11 23:59 ERROR    requests      Local-Torrents-Movies Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>
2015-10-11 23:59 WARNING  download      Local-Torrents-Movies RequestException Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>, while downloading file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent
2015-10-11 23:59 ERROR    entry         Local-Torrents-Movies Failed The+Following+Season+3+HDTV.XviD%5BPawulon%5D (Network error during request: Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>)
2015-10-11 23:59 INFO     download      Local-Torrents-Movies Downloading: [kickass.to]transformers.age.of.extinction.2014.new.source.hdts.x264.ac3.titan
2015-10-11 23:59 INFO     download      Local-Torrents-Movies Downloading: [limetorrents.cc]NCIS.Season.1-9.Complete.HDTV
2015-10-11 23:59 INFO     deluge        Local-Torrents-Movies Connecting to daemon at localhost:58846..
2015-10-11 23:59 INFO     deluge        Local-Torrents-Movies Connected to daemon at 127.0.0.1:58846..
2015-10-11 23:59 INFO     deluge        Local-Torrents-Movies NCIS.S11.720p.HDTV.X264-DIMENSION-No.Rars is already loaded in deluge, setting options
2015-10-11 23:59 INFO     deluge        Local-Torrents-Movies NCIS.S11.720p.HDTV.X264-DIMENSION-No.Rars successfully added to deluge.
2015-10-11 23:59 INFO     deluge        Local-Torrents-Movies Scorpion.-.Season.01 (1) is already loaded in deluge, setting options
2015-10-11 23:59 INFO     deluge        Local-Torrents-Movies Scorpion.-.Season.01 (1) successfully added to deluge.
2015-10-11 23:59 INFO     deluge        Local-Torrents-Movies Scorpion.-.Season.01 is already loaded in deluge, setting options
2015-10-11 23:59 INFO     deluge        Local-Torrents-Movies Scorpion.-.Season.01 successfully added to deluge.
2015-10-11 23:59 INFO     deluge        Local-Torrents-Movies Season+12 is already loaded in deluge, setting options
2015-10-11 23:59 INFO     deluge        Local-Torrents-Movies Season+12 successfully added to deluge.
2015-10-11 23:59 INFO     deluge        Local-Torrents-Movies Season.5 is already loaded in deluge, setting options
2015-10-11 23:59 INFO     deluge        Local-Torrents-Movies Season.5 successfully added to deluge.
2015-10-11 23:59 INFO     deluge        Local-Torrents-Movies [kickass.to]transformers.age.of.extinction.2014.new.source.hdts.x264.ac3.titan is already loaded in deluge, setting options
2015-10-11 23:59 INFO     deluge        Local-Torrents-Movies [kickass.to]transformers.age.of.extinction.2014.new.source.hdts.x264.ac3.titan successfully added to deluge.
2015-10-11 23:59 INFO     deluge        Local-Torrents-Movies [limetorrents.cc]NCIS.Season.1-9.Complete.HDTV is already loaded in deluge, setting options
2015-10-11 23:59 INFO     deluge        Local-Torrents-Movies [limetorrents.cc]NCIS.Season.1-9.Complete.HDTV successfully added to deluge.
2015-10-11 23:59 WARNING  deluge        Local-Torrents-Movies No files in "NCIS.S11.720p.HDTV.X264-DIMENSION-No.Rars" are > 90% of content size, no files renamed.
2015-10-11 23:59 WARNING  deluge        Local-Torrents-Movies No files in "Scorpion.-.Season.01 (1)" are > 90% of content size, no files renamed.
2015-10-11 23:59 WARNING  deluge        Local-Torrents-Movies No files in "Scorpion.-.Season.01" are > 90% of content size, no files renamed.
2015-10-11 23:59 WARNING  deluge        Local-Torrents-Movies No files in "Season+12" are > 90% of content size, no files renamed.
2015-10-11 23:59 WARNING  deluge        Local-Torrents-Movies No files in "Season.5" are > 90% of content size, no files renamed.
2015-10-11 23:59 WARNING  deluge        Local-Torrents-Movies No files in "[limetorrents.cc]NCIS.Season.1-9.Complete.HDTV" are > 90% of content size, no files renamed.
2015-10-11 23:59 INFO     deluge        Local-Torrents-Movies Connection lost to daemon at localhost:58846 reason: Connection was closed cleanly.
2015-10-11 23:59 WARNING  movie_queue   Local-Torrents-Movies Could not determine a movie id for NCIS.S11.720p.HDTV.X264-DIMENSION-No.Rars, it will not be added to queue.
2015-10-11 23:59 WARNING  movie_queue   Local-Torrents-Movies Could not determine a movie id for Scorpion.-.Season.01 (1), it will not be added to queue.
2015-10-11 23:59 WARNING  movie_queue   Local-Torrents-Movies Could not determine a movie id for Scorpion.-.Season.01, it will not be added to queue.
2015-10-11 23:59 WARNING  movie_queue   Local-Torrents-Movies Could not determine a movie id for [limetorrents.cc]NCIS.Season.1-9.Complete.HDTV, it will not be added to queue.
2015-10-11 23:59 INFO     exec          Local-Torrents-Movies Stdout: 'rm' is not recognized as an internal or external command,\noperable program or batch file.\n
2015-10-11 23:59 INFO     exec          Local-Torrents-Movies Stdout: 'rm' is not recognized as an internal or external command,\noperable program or batch file.\n
2015-10-11 23:59 INFO     exec          Local-Torrents-Movies Stdout: 'rm' is not recognized as an internal or external command,\noperable program or batch file.\n
2015-10-11 23:59 INFO     exec          Local-Torrents-Movies Stdout: 'rm' is not recognized as an internal or external command,\noperable program or batch file.\n
2015-10-11 23:59 INFO     exec          Local-Torrents-Movies Stdout: 'rm' is not recognized as an internal or external command,\noperable program or batch file.\n
2015-10-11 23:59 INFO     exec          Local-Torrents-Movies Stdout: 'rm' is not recognized as an internal or external command,\noperable program or batch file.\n
2015-10-11 23:59 INFO     exec          Local-Torrents-Movies Stdout: 'rm' is not recognized as an internal or external command,\noperable program or batch file.\n
2015-10-11 23:59 INFO     trakt_remove  Local-Torrents-Movies Data successfully sent to trakt.tv
2015-10-11 23:59 INFO     trakt_add     Local-Torrents-Movies Data successfully sent to trakt.tv
2015-10-12 00:03 INFO     urlrewriter   My-TV-Shows-Find-Next-Favorite Entry 'The Walking Dead S01E01 720p HDTV x264 CTU mkv' URL rewritten to https://torrentz.eu/2a576211dfc2adce1080c999c19716208569338f (with urlrewrite_redirect)
2015-10-12 00:03 INFO     urlrewriter   My-TV-Shows-Find-Next-Favorite Entry 'The Walking Dead S01E01 720p HDTV x264 CTU mkv' URL rewritten to https://torcache.net/torrent/2A576211DFC2ADCE1080C999C19716208569338F.torrent (with torrentz)
2015-10-12 00:03 INFO     download      My-TV-Shows-Find-Next-Favorite Downloading: The Walking Dead S01E01 720p HDTV x264 CTU mkv
2015-10-12 00:04 INFO     deluge        My-TV-Shows-Find-Next-Favorite Connecting to daemon at localhost:58846..
2015-10-12 00:04 INFO     deluge        My-TV-Shows-Find-Next-Favorite Connected to daemon at 127.0.0.1:58846..
2015-10-12 00:04 INFO     deluge        My-TV-Shows-Find-Next-Favorite The Walking Dead S01E01 720p HDTV x264 CTU mkv successfully added to deluge.
2015-10-12 00:04 INFO     deluge        My-TV-Shows-Find-Next-Favorite Connection lost to daemon at localhost:58846 reason: Connection was closed cleanly.
2015-10-12 00:04 WARNING  discover      My-Movies-720p  Input emit_movie_queue did not return anything
2015-10-12 00:04 WARNING  trakt_emit    My-TV-Shows-Find-Next-Following The list "AK TV" is empty.
2015-10-12 00:04 WARNING  discover      My-TV-Shows-Find-Next-Following Input trakt_emit did not return anything
2015-10-12 00:13 WARNING  requests.packages.urllib3.connectionpool My-TV-Shows-Find-Next-Following Retrying (Retry(total=0, connect=None, read=None, redirect=0)) after connection broken by 'ReadTimeoutError("HTTPConnectionPool(host='torrentz.eu', port=80): Read timed out. (read timeout=30)",)': /feed_verified?q=Rizzoli%20%26%20Isles%20S01E01
2015-10-12 00:18 WARNING  apscheduler.scheduler                 Execution of job "My-TV-Shows,Series-Premieres-Track (trigger: cron[minute='3,18,33,48'], next run at: 2015-10-12 00:18:00 EDT)" skipped: maximum number of running instances reached (1)
2015-10-12 00:21 INFO     series        My-TV-Shows-Find-Next-Following Timeframe waiting The Adventures Of Chuck And Friends for 71h:59min, currently best is The Adventures of Chuck and Friends S01E01 720p WEBRip H 264
2015-10-12 00:21 INFO     series        My-TV-Shows-Find-Next-Following Timeframe waiting Dora And Friends Into The City for 71h:59min, currently best is Dora and Friends Into the City S01E01 Doggie Day 720p WEBRip x264 AAC
2015-10-12 00:24 INFO     parser_internal My-TV-Shows-Find-Next-Following Title `Scorpion` looks like series `Scorpion` but cannot find any series numbering.
2015-10-12 00:24 INFO     parser_internal My-TV-Shows-Find-Next-Following Title `Bones.jpg` looks like series `Bones` but cannot find any series numbering.
2015-10-12 00:24 INFO     parser_internal My-TV-Shows-Find-Next-Following Title `Bones.S02.Sample.mp4` looks like series `Bones` but cannot find any series numbering.
2015-10-12 00:24 INFO     parser_internal My-TV-Shows-Find-Next-Following Title `Bones.S05.Sample.mp4` looks like series `Bones` but cannot find any series numbering.
2015-10-12 00:24 INFO     parser_internal My-TV-Shows-Find-Next-Following Title `Bones.S06.Sample.mp4` looks like series `Bones` but cannot find any series numbering.
2015-10-12 00:24 INFO     parser_internal My-TV-Shows-Find-Next-Following Title `Bones.S08.Sample.mp4` looks like series `Bones` but cannot find any series numbering.
2015-10-12 00:24 INFO     parser_internal My-TV-Shows-Find-Next-Following Title `Bones.S09.Sample.mp4` looks like series `Bones` but cannot find any series numbering.
2015-10-12 00:24 INFO     parser_internal My-TV-Shows-Find-Next-Following Title `Bones - S3 - Screenshot.png` looks like series `Bones` but cannot find any series numbering.
2015-10-12 00:24 INFO     parser_internal My-TV-Shows-Find-Next-Following Title `Bones - S4 - Screenshot.png` looks like series `Bones` but cannot find any series numbering.
2015-10-12 00:24 INFO     parser_internal My-TV-Shows-Find-Next-Following Title `Bones` looks like series `Bones` but cannot find any series numbering.
2015-10-12 00:24 INFO     urlrewriter   My-TV-Shows-Find-Next-Following Entry 'Extant S01E01 720p HDTV X264 DIMENSION rartv' URL rewritten to https://torrentz.eu/92a83b52ca8bfb616b975d67abc601102fea7f2d (with urlrewrite_redirect)
2015-10-12 00:24 INFO     urlrewriter   My-TV-Shows-Find-Next-Following Entry 'Extant S01E01 720p HDTV X264 DIMENSION rartv' URL rewritten to https://torcache.net/torrent/92A83B52CA8BFB616B975D67ABC601102FEA7F2D.torrent (with torrentz)
2015-10-12 00:25 INFO     download      My-TV-Shows-Find-Next-Following Downloading: Minority Report S01E01 Pilot 1080p WEB-DL DD5 1 H 264-NTb[rartv]
2015-10-12 00:25 INFO     download      My-TV-Shows-Find-Next-Following Downloading: Bones S11E02 1080p WEB-DL DD5 1 H 264-NTb[rartv]
2015-10-12 00:25 INFO     download      My-TV-Shows-Find-Next-Following Downloading: Jonathan Strange and Mr Norrell S01E01 The Friends of English Magic 1080p HDTV x264-SNEAkY
2015-10-12 00:25 INFO     download      My-TV-Shows-Find-Next-Following Downloading: Extant S01E01 720p HDTV X264 DIMENSION rartv
